公職,推薦政黨,中文姓名,英文姓名,node_id,選舉黃頁網址
"[鄉鎮市民代表]新竹縣 > 竹北市 > 第01選舉區[區域]",中國國民黨,羅源旺,"LO,YUAN,WANG","[Offshore Leaks]50026",http://k.olc.tw/elections/candidates/view/540b56d9-6614-4a2c-b410-1926acb5b862
"[鄉鎮市民代表]新竹縣 > 竹北市 > 第02選舉區[區域]",中國國民黨,陳素珍,"CHEN,SU,ZHEN","[Panama Papers]12171138",http://k.olc.tw/elections/candidates/view/540b56da-f4c8-446a-8218-1926acb5b862
"[村里長]高雄市 > 鳳山區 > 海光里",無,陳素珍,"CHEN,SU,ZHEN","[Panama Papers]12171138",http://k.olc.tw/elections/candidates/view/540b5481-46f8-4d20-b809-1926acb5b862
"[村里長]新北市 > 板橋區 > 國光里",中國國民黨,陳素珍,"CHEN,SU,ZHEN","[Panama Papers]12171138",http://k.olc.tw/elections/candidates/view/53c0269a-6568-4afe-ad6d-5dffacb5b862
"[村里長]臺南市 > 永康區 > 西勢里",無,陳素珍,"CHEN,SU,ZHEN","[Panama Papers]12171138",http://k.olc.tw/elections/candidates/view/53c02743-9b88-4dec-bfe3-5dffacb5b862
"[鄉鎮市民代表]新竹縣 > 竹北市 > 第02選舉區[區域]",無,楊瑞蘭,"YANG,JUI,LAN","[Offshore Leaks]72380",http://k.olc.tw/elections/candidates/view/540b56db-5cb0-4250-a338-1926acb5b862
"[鄉鎮市民代表]新竹縣 > 竹北市 > 第04選舉區[區域]",無,鍾國章,"CHUNG,KUO,CHANG","[Offshore Leaks]96006",http://k.olc.tw/elections/candidates/view/540b56db-e414-4aba-970a-1926acb5b862
"[鄉鎮市民代表]新竹縣 > 竹北市 > 第04選舉區[區域]",無,蔡文苑,"TSAI,WEN,YUAN","[Offshore Leaks]95935",http://k.olc.tw/elections/candidates/view/540b56db-9b90-4012-89e2-1926acb5b862
"[鄉鎮市民代表]新竹縣 > 竹東鎮 > 第02選舉區[區域]",中國國民黨,范國威,"FAN,GUO,WEI","[Panama Papers]12123685",http://k.olc.tw/elections/candidates/view/540b56dc-73ec-4d3e-9097-1926acb5b862
"[鄉鎮市民代表]新竹縣 > 竹東鎮 > 第03選舉區[區域]",中國國民黨,李秀容,"LI,XIU,RONG","[Panama Papers]12100851|[Panama Papers]12187507|[Offshore Leaks]46264",http://k.olc.tw/elections/candidates/view/540b56dc-31f0-433e-9ce1-1926acb5b862
"[鄉鎮市民代表]新竹縣 > 竹東鎮 > 第03選舉區[區域]",中國國民黨,黃豪杰,"HUANG,HAO,JIE","[Panama Papers]12203236|[Panama Papers]13003986",http://k.olc.tw/elections/candidates/view/540b56dc-f508-43e7-860b-1926acb5b862
"[鄉鎮市民代表]新竹縣 > 竹東鎮 > 第04選舉區[區域]",中國國民黨,林真義,"LIN,CHEN,YI","[Panama Papers]12014506|[Panama Papers]12187713|[Offshore Leaks]76893",http://k.olc.tw/elections/candidates/view/540b56dd-4b04-4b6e-8b53-1926acb5b862
"[鄉鎮市民代表]新竹縣 > 竹東鎮 > 第04選舉區[區域]",無,吳棋鴻,"WU,QI,HONG","[Panama Papers]12186123",http://k.olc.tw/elections/candidates/view/540b56de-c1b8-480c-ba6c-1926acb5b862
"[鄉鎮市民代表]新竹縣 > 新埔鎮 > 第01選舉區[區域]",無,劉春輝,"LIU,CHUN,HUI","[Panama Papers]12080191",http://k.olc.tw/elections/candidates/view/540b56de-d148-4a5b-b0db-1926acb5b862
"[鄉鎮市民代表]新竹縣 > 關西鎮 > 第01選舉區[區域]",中國國民黨,王玉蓮,"WANG,YU,LIAN","[Panama Papers]12199858",http://k.olc.tw/elections/candidates/view/540b56df-a858-4554-8dd4-1926acb5b862
"[鄉鎮市民代表]新竹縣 > 關西鎮 > 第03選舉區[區域]",中國國民黨,黃輝鳳,"HUANG,HUI,FENG","[Offshore Leaks]114881",http://k.olc.tw/elections/candidates/view/540b56e0-b9d4-4e01-8364-1926acb5b862
"[鄉鎮市民代表]新竹縣 > 湖口鄉 > 第01選舉區[區域]",中國國民黨,張春香,"ZHANG,CHUN,XIANG","[Offshore Leaks]9763",http://k.olc.tw/elections/candidates/view/540b56e0-21a0-423d-af6e-1926acb5b862
"[鄉鎮市民代表]新竹縣 > 湖口鄉 > 第02選舉區[區域]",民主進步黨,陳永馨,"CHEN,YONG,XIN","[Offshore Leaks]57026",http://k.olc.tw/elections/candidates/view/540b56e1-4bcc-4840-b9eb-1926acb5b862
"[鄉鎮市民代表]新竹縣 > 新豐鄉 > 第01選舉區[區域]",無,曾文忠,"TSENG,WEN,CHUNG","[Offshore Leaks]93185",http://k.olc.tw/elections/candidates/view/540b56e2-3150-4248-9ad6-1926acb5b862
"[村里長]新竹縣 > 竹北市 > 福德里",中國國民黨,曾文忠,"TSENG,WEN,CHUNG","[Offshore Leaks]93185",http://k.olc.tw/elections/candidates/view/540b54b6-02f8-474a-a324-1926acb5b862
"[村里長]新竹縣 > 新豐鄉 > 中崙村",,曾文忠,"TSENG,WEN,CHUNG","[Offshore Leaks]93185",http://k.olc.tw/elections/candidates/view/53c02797-0800-4dbf-951a-5dffacb5b862
"[鄉鎮市民代表]新竹縣 > 新豐鄉 > 第01選舉區[區域]",無,徐繼相,"XU,JI,XIANG","[Panama Papers]12127021",http://k.olc.tw/elections/candidates/view/540b56e2-a5f0-458e-9b4e-1926acb5b862
"[鄉鎮市民代表]新竹縣 > 新豐鄉 > 第04選舉區[區域]",中國國民黨,許誠忠,"HSU,CHENG,CHUNG","[Offshore Leaks]112691",http://k.olc.tw/elections/candidates/view/540b56e3-d4d0-4b27-b8c7-1926acb5b862
"[鄉鎮市民代表]新竹縣 > 新豐鄉 > 第04選舉區[區域]",無,鍾秀菊,"CHUNG,HSIU,CHU","[Offshore Leaks]66991",http://k.olc.tw/elections/candidates/view/540b56e3-7a68-4f8b-974d-1926acb5b862
"[鄉鎮市民代表]新竹縣 > 新豐鄉 > 第03選舉區[區域]",中國國民黨,黃鴻澄,"HUANG,HUNG,CHENG","[Panama Papers]12113176|[Panama Papers]13004957|[Offshore Leaks]67757",http://k.olc.tw/elections/candidates/view/540b56e2-a1d4-4771-8afc-1926acb5b862
"[鄉鎮市民代表]新竹縣 > 橫山鄉 > 第01選舉區[區域]",無,詹廷有,"CHAN,TING,YU","[Offshore Leaks]46469",http://k.olc.tw/elections/candidates/view/540b56e5-4048-4ad8-bf9a-1926acb5b862
"[鄉鎮市民代表]新竹縣 > 芎林鄉 > 第04選舉區[區域]",中國國民黨,劉繡容,"LIU,XIU,RONG","[Panama Papers]12100416",http://k.olc.tw/elections/candidates/view/540b56e4-8fbc-417c-9a04-1926acb5b862
"[鄉鎮市民代表]新竹縣 > 橫山鄉 > 第02選舉區[區域]",無,陳文亮,"CHEN,WEN,LIANG","[Offshore Leaks]84651",http://k.olc.tw/elections/candidates/view/540b56e6-00b0-4afe-be29-1926acb5b862
"[鄉鎮市民代表]新竹縣 > 寶山鄉 > 第01選舉區[區域]",無,陳昌鈐,"CHEN,CHANG,CHIEN","[Offshore Leaks]82464",http://k.olc.tw/elections/candidates/view/540b56e7-e7b4-468e-8cd2-1926acb5b862
"[鄉鎮市民代表]新竹縣 > 寶山鄉 > 第02選舉區[區域]",中國國民黨,陳東平,"CHEN,DONG,PING","[Panama Papers]12178593|[Panama Papers]13002522",http://k.olc.tw/elections/candidates/view/540b56e9-bfc8-4cf0-a7a4-1926acb5b862
"[鄉鎮市民代表]新竹縣 > 峨眉鄉 > 第02選舉區[區域]",民主進步黨,張芝瑋,"ZHANG,ZHI,WEI","[Offshore Leaks]104512",http://k.olc.tw/elections/candidates/view/540b56ea-029c-4a8f-a5b1-1926acb5b862
"[鄉鎮市民代表]新竹縣 > 峨眉鄉 > 第01選舉區[區域]",中國國民黨,徐明憲,"HSU,MING,HSIEN","[Offshore Leaks]28982",http://k.olc.tw/elections/candidates/view/540b56e9-6698-4e24-a728-1926acb5b862
"[鄉鎮市民代表]新竹縣 > 峨眉鄉 > 第01選舉區[區域]",民主進步黨,黎侑昌,"LI,YU,CHANG","[Offshore Leaks]115143",http://k.olc.tw/elections/candidates/view/540b56e9-63a0-4417-a2ba-1926acb5b862
"[鄉鎮市民代表]新竹縣 > 尖石鄉 > 第01選舉區[區域]",中國國民黨,陳逢富,"CHEN,FENG,FU","[Offshore Leaks]99704",http://k.olc.tw/elections/candidates/view/540b56ea-27d4-48a9-b5ba-1926acb5b862
"[村里長]新竹縣 > 尖石鄉 > 新樂村",,陳逢富,"CHEN,FENG,FU","[Offshore Leaks]99704",http://k.olc.tw/elections/candidates/view/53c0279c-8cb0-4157-827d-5dffacb5b862
"[鄉鎮市民代表]新竹縣 > 尖石鄉 > 第01選舉區[區域]",無,陳沺宇,"CHEN,TIEN,YU","[Offshore Leaks]51494",http://k.olc.tw/elections/candidates/view/540b56ea-ecd0-4c9b-a45a-1926acb5b862
"[鄉鎮市民代表]新竹縣 > 尖石鄉 > 第03選舉區[區域]",中國國民黨,江朝西,"CHIANG,CHAO,HSI","[Offshore Leaks]54365",http://k.olc.tw/elections/candidates/view/540b56eb-9e14-4693-9c8b-1926acb5b862
"[鄉鎮市民代表]新竹縣 > 五峰鄉 > 第03選舉區[區域]",無,林金土,"LIN,CHIN","[Offshore Leaks]108494",http://k.olc.tw/elections/candidates/view/540b56ed-e6a8-46ba-9a92-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 苗栗市 > 第01選舉區[區域]",無,李肇文,"LI,ZHAO,WEN","[Panama Papers]12184045",http://k.olc.tw/elections/candidates/view/540b56ed-4dec-4bf7-9111-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 苗栗市 > 第02選舉區[區域]",民主進步黨,徐筱菁,"XU,XIAO,JING","[Offshore Leaks]82177",http://k.olc.tw/elections/candidates/view/540b56ed-1c60-47ad-b65b-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 苑裡鎮 > 第01選舉區[區域]",無,張素英,"CHANG,SU,YING","[Offshore Leaks]49433",http://k.olc.tw/elections/candidates/view/540b56ef-fcd8-4b08-92fa-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 苑裡鎮 > 第01選舉區[區域]",無,洪晃琦,"HUNG,HUANG,CHI","[Offshore Leaks]75900|[Offshore Leaks]102284",http://k.olc.tw/elections/candidates/view/540b56ef-69b4-4daa-8ebc-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 苑裡鎮 > 第02選舉區[區域]",無,郭國盛,"KUO,KUO,CHENG","[Offshore Leaks]68035",http://k.olc.tw/elections/candidates/view/540b56f0-b958-43e2-8b5a-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 苑裡鎮 > 第03選舉區[區域]",中國國民黨,林俊廷,"LIN,CHUN,TING","[Offshore Leaks]102482",http://k.olc.tw/elections/candidates/view/540b56f0-54fc-4b63-bd61-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 苑裡鎮 > 第03選舉區[區域]",無,黃永岡,"HUANG,YONG,GANG","[Panama Papers]12180610|[Offshore Leaks]51674",http://k.olc.tw/elections/candidates/view/540b56f0-fa74-4ee3-9bea-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 通霄鎮 > 第01選舉區[區域]",無,吳珮均,"WU,PEI,CHUN","[Offshore Leaks]87891",http://k.olc.tw/elections/candidates/view/540b56f1-6ad0-47e0-9cf8-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 通霄鎮 > 第02選舉區[區域]",無,林輝權,"LIN,HUI,CHUAN","[Offshore Leaks]93824|[Offshore Leaks]102969",http://k.olc.tw/elections/candidates/view/540b56f1-90e4-47b4-964c-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 通霄鎮 > 第04選舉區[區域]",無,陳泉,"CHEN,CHUAN","[Offshore Leaks]63770",http://k.olc.tw/elections/candidates/view/540b56f2-abf0-46b2-897d-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 通霄鎮 > 第04選舉區[區域]",無,陳文章,"CHEN,WEN,CHANG","[Offshore Leaks]103781|[Offshore Leaks]49717",http://k.olc.tw/elections/candidates/view/540b56f2-9464-46fc-8410-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 竹南鎮 > 第02選舉區[區域]",無,林文華,"LIN,WEN,HUA","[Offshore Leaks]94218",http://k.olc.tw/elections/candidates/view/540b56f3-2724-498d-9728-1926acb5b862
"[鄉鎮市長]彰化縣 > 田尾鄉",中國國民黨,林文華,"LIN,WEN,HUA","[Offshore Leaks]94218",http://k.olc.tw/elections/candidates/view/540b5808-ef14-4135-99c0-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 竹南鎮 > 第01選舉區[區域]",無,陳文鋒,"CHEN,WEN,FENG","[Panama Papers]12177902|[Offshore Leaks]76929",http://k.olc.tw/elections/candidates/view/540b56f3-859c-4116-85cc-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 竹南鎮 > 第03選舉區[區域]",無,林萬吉,"LIN,WAN,CHI","[Panama Papers]12180093|[Offshore Leaks]48619",http://k.olc.tw/elections/candidates/view/540b56f4-8d14-41d0-8a08-1926acb5b862
"[村里長]臺中市 > 大里區 > 大元里",無,林萬吉,"LIN,WAN,CHI","[Panama Papers]12180093|[Offshore Leaks]48619",http://k.olc.tw/elections/candidates/view/540b53f9-332c-4dbc-b240-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 竹南鎮 > 第03選舉區[區域]",無,李城,"LI,CHENG","[Panama Papers]12016516|[Panama Papers]12095508|[Panama Papers]12109482|[Panama Papers]12110079|[Panama Papers]12136962",http://k.olc.tw/elections/candidates/view/540b56f4-fe44-45a2-a493-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 竹南鎮 > 第03選舉區[區域]",無,陳萬典,"CHEN,WAN,TIEN","[Offshore Leaks]47968",http://k.olc.tw/elections/candidates/view/540b56f4-8708-45b7-b395-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 竹南鎮 > 第04選舉區[區域]",無,曾金龍,"TSENG,CHIN,LUNG","[Offshore Leaks]78351",http://k.olc.tw/elections/candidates/view/540b56f4-1f3c-4a22-b299-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 頭份鎮 > 第01選舉區[區域]",中國國民黨,劉文照,"LIU,WEN,CHAO","[Panama Papers]12193916",http://k.olc.tw/elections/candidates/view/540b56f5-a5dc-4b27-8d06-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 頭份鎮 > 第02選舉區[區域]",無,陳紀榮,"CHEN,JI,RONG","[Offshore Leaks]54848",http://k.olc.tw/elections/candidates/view/540b56f5-c2e4-4c44-91ae-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 頭份鎮 > 第04選舉區[區域]",無,劉燕祥,"LIU,YEN,HSIANG","[Panama Papers]12156606",http://k.olc.tw/elections/candidates/view/540b56f6-0c48-4b2f-9ce0-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 後龍鎮 > 第01選舉區[區域]",無,謝海山,"HSIEH,HAI,SHAN","[Offshore Leaks]72011",http://k.olc.tw/elections/candidates/view/540b56f7-26b0-4009-8bc7-1926acb5b862
"[村里長]苗栗縣 > 後龍鎮 > 大庄里",,謝海山,"HSIEH,HAI,SHAN","[Offshore Leaks]72011",http://k.olc.tw/elections/candidates/view/53c027a8-79f8-4e28-a774-5dffacb5b862
"[鄉鎮市民代表]苗栗縣 > 後龍鎮 > 第01選舉區[區域]",無,花麗卿,"HUA,LI,CHING","[Offshore Leaks]104155",http://k.olc.tw/elections/candidates/view/540b56f7-9e3c-48e1-9f97-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 後龍鎮 > 第03選舉區[區域]",中國國民黨,陳國忠,"CHEN,KUO,CHUNG","[Offshore Leaks]49782",http://k.olc.tw/elections/candidates/view/540b56f7-37c4-49f3-9e49-1926acb5b862
"[村里長]連江縣 > 南竿鄉 > 仁愛村",中國國民黨,陳國忠,"CHEN,KUO,CHUNG","[Offshore Leaks]49782",http://k.olc.tw/elections/candidates/view/540b5645-cdc0-4a98-ac5f-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 後龍鎮 > 第04選舉區[區域]",無,王木林,"YU,MU,LIN","[Panama Papers]12184878",http://k.olc.tw/elections/candidates/view/540b56f8-17e0-4eff-88ff-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 卓蘭鎮 > 第03選舉區[區域]",無,徐鴻炎,"XU,HONG,YAN","[Panama Papers]12179948",http://k.olc.tw/elections/candidates/view/540b56f9-6844-456c-843e-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 公館鄉 > 第01選舉區[區域]",中國國民黨,張仁宏,"CHANG,JEN,HUNG","[Panama Papers]12210744",http://k.olc.tw/elections/candidates/view/540b56fc-e9d0-43dc-beb3-1926acb5b862
"[村里長]苗栗縣 > 公館鄉 > 館中村",,張仁宏,"CHANG,JEN,HUNG","[Panama Papers]12210744",http://k.olc.tw/elections/candidates/view/53c027ac-b570-4407-9783-5dffacb5b862
"[鄉鎮市民代表]苗栗縣 > 公館鄉 > 第03選舉區[區域]",無,張國樑,"ZHANG,GUO,LIANG","[Panama Papers]12117448",http://k.olc.tw/elections/candidates/view/540b56fc-f28c-41e2-a702-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 公館鄉 > 第03選舉區[區域]",中國國民黨,周士垣,"ZHOU,SHI,YUAN","[Panama Papers]12170174|[Panama Papers]13010337",http://k.olc.tw/elections/candidates/view/540b56fc-1438-4a2b-8e1e-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 公館鄉 > 第03選舉區[區域]",無,彭光明,"PENG,GUANG,MING","[Offshore Leaks]104642",http://k.olc.tw/elections/candidates/view/540b56fc-e640-4b3b-b6b4-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 銅鑼鄉 > 第01選舉區[區域]",中國國民黨,陳祁,"CHEN,QI","[Panama Papers]12172431|[Panama Papers]12180992|[Panama Papers]12207825|[Panama Papers]12210719|[Panama Papers]12212776|[Offshore Leaks]96069|[Offshore Leaks]25073",http://k.olc.tw/elections/candidates/view/540b56fd-f204-495d-b605-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 銅鑼鄉 > 第03選舉區[區域]",無,李錦俊,"LI,JIN,JUN","[Offshore Leaks]120432",http://k.olc.tw/elections/candidates/view/540b56fe-2ab0-43cc-8409-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 南庄鄉 > 第01選舉區[區域]",無,王玉魁,"WANG,YU,KUEI","[Offshore Leaks]49658",http://k.olc.tw/elections/candidates/view/540b56ff-0c18-4545-b110-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 南庄鄉 > 第01選舉區[區域]",無,林永輝,"LIN,YUNG,HUEI","[Offshore Leaks]113600",http://k.olc.tw/elections/candidates/view/540b56ff-a638-4bc1-8add-1926acb5b862
"[村里長]新北市 > 新店區 > 吉祥里",中國國民黨,林永輝,"LIN,YUNG,HUEI","[Offshore Leaks]113600",http://k.olc.tw/elections/candidates/view/53c026c2-ea38-455b-aca3-5dffacb5b862
"[鄉鎮市民代表]苗栗縣 > 頭屋鄉 > 第01選舉區[區域]",無,陳玫秀,"CHEN,MEI,HSIU","[Offshore Leaks]29141",http://k.olc.tw/elections/candidates/view/540b5701-3b48-4614-a275-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 三義鄉 > 第02選舉區[區域]",無,王文成,"WANG,WEN,CHENG","[Offshore Leaks]87899|[Offshore Leaks]75747|[Offshore Leaks]63356",http://k.olc.tw/elections/candidates/view/540b5702-bbcc-4e6a-8695-1926acb5b862
"[村里長]雲林縣 > 大埤鄉 > 嘉興村",無,王文成,"WANG,WEN,CHENG","[Offshore Leaks]87899|[Offshore Leaks]75747|[Offshore Leaks]63356",http://k.olc.tw/elections/candidates/view/540b556a-0678-4b25-bbd3-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 三義鄉 > 第03選舉區[區域]",中國國民黨,吳家榮,"WU,JIA,RONG","[Panama Papers]12186627",http://k.olc.tw/elections/candidates/view/540b5702-7de4-4367-9c18-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 三義鄉 > 第03選舉區[區域]",中國國民黨,張玉鳳,"ZHANG,YU,FENG","[Panama Papers]12188038",http://k.olc.tw/elections/candidates/view/540b5703-cd38-496b-8c57-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 三義鄉 > 第04選舉區[區域]",無,吳永金,"WU,YONG,JIN","[Panama Papers]12109330",http://k.olc.tw/elections/candidates/view/540b5703-9b28-46ca-9b05-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 造橋鄉 > 第02選舉區[區域]",無,彭宏宇,"PENG,HONG,YU","[Panama Papers]12112281",http://k.olc.tw/elections/candidates/view/540b5704-d41c-45c8-90aa-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 三灣鄉 > 第01選舉區[區域]",無,呂金城,"LIU,JIN,CHENG","[Panama Papers]12178630",http://k.olc.tw/elections/candidates/view/540b5705-a688-4576-84c5-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 獅潭鄉 > 第03選舉區[區域]",無,劉雪梅,"LIU,XUE,MEI","[Panama Papers]12180889|[Offshore Leaks]24400",http://k.olc.tw/elections/candidates/view/540b5707-c4ec-49e0-ad34-1926acb5b862
"[鄉鎮市民代表]苗栗縣 > 泰安鄉 > 第03選舉區[區域]",無,高榮盛,"GAO,RONG,SHENG","[Panama Papers]12162744",http://k.olc.tw/elections/candidates/view/540b5707-f4dc-4810-b414-1926acb5b862
"[鄉鎮市民代表]彰化縣 > 彰化市 > 第01選舉區[區域]",無,陳文賓,"CHEN,WEN,PIN","[Panama Papers]12101881|[Panama Papers]12169211|[Offshore Leaks]77745",http://k.olc.tw/elections/candidates/view/5406a5fa-933c-4f39-ae6d-15b8acb5b862
"[村里長]新北市 > 五股區 > 集賢里",無,陳文賓,"CHEN,WEN,PIN","[Panama Papers]12101881|[Panama Papers]12169211|[Offshore Leaks]77745",http://k.olc.tw/elections/candidates/view/53c026d9-bcd4-4a27-85de-5dffacb5b862
"[鄉鎮市民代表]彰化縣 > 彰化市 > 第01選舉區[區域]",民主進步黨,黃淑花,"HUANG,SHU,HUA","[Panama Papers]12186604",http://k.olc.tw/elections/candidates/view/5406a5fa-8f5c-44ef-945d-15b8acb5b862
"[鄉鎮市民代表]彰化縣 > 彰化市 > 第01選舉區[區域]",民主進步黨,楊雅鈞,"YANG,YA,CHUN","[Panama Papers]12133211|[Panama Papers]13010062|[Offshore Leaks]99735",http://k.olc.tw/elections/candidates/view/540b5708-f8a8-4f02-be6b-1926acb5b862
"[鄉鎮市民代表]彰化縣 > 彰化市 > 第01選舉區[區域]",無,陳建隆,"CHEN,CHIEN,LUNG","[Panama Papers]12189669",http://k.olc.tw/elections/candidates/view/540b570a-63ac-433b-8d1a-1926acb5b862
"[村里長]臺東縣 > 臺東市 > 南王里",中國國民黨,陳建隆,"CHEN,CHIEN,LUNG","[Panama Papers]12189669",http://k.olc.tw/elections/candidates/view/540b561f-b630-4e60-91b0-1926acb5b862
"[鄉鎮市民代表]彰化縣 > 彰化市 > 第03選舉區[區域]",中國國民黨,林士聖,"LIN,SHIH,SHENG","[Offshore Leaks]92885",http://k.olc.tw/elections/candidates/view/5406a5f8-e650-44c0-9953-15b8acb5b862
"[鄉鎮市長]彰化縣 > 彰化市",中國國民黨,林士聖,"LIN,SHIH,SHENG","[Offshore Leaks]92885",http://k.olc.tw/elections/candidates/view/540b5804-8e50-4a6c-b3d1-1926acb5b862
"[鄉鎮市民代表]彰化縣 > 彰化市 > 第04選舉區[區域]",無,林明賢,"LIN,MING,HSIEN","[Panama Papers]12126906",http://k.olc.tw/elections/candidates/view/5406a5f8-9608-438c-9dc0-15b8acb5b862
"[鄉鎮市民代表]彰化縣 > 彰化市 > 第04選舉區[區域]",中國國民黨,陳慧敏,"CHEN,HUI,MIN","[Offshore Leaks]102492|[Offshore Leaks]52874",http://k.olc.tw/elections/candidates/view/5406a5fa-b434-47a2-bdfe-15b8acb5b862
"[鄉鎮市民代表]彰化縣 > 彰化市 > 第04選舉區[區域]",民主進步黨,吳文雄,"WU,WEN,HSIUNG","[Offshore Leaks]8868|[Offshore Leaks]22240",http://k.olc.tw/elections/candidates/view/540b570b-dc24-4ae7-9cd4-1926acb5b862
